,y,Ygroup,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1,score2,score3,score4,y2,y3
2959,-0.95,B,f,a,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.5714285714285714,0.5555555555555555,0.6,0,0,-0.95,-2.0
2960,-1.9,B,m,m,verified,1985-1990,1.0,0.9,1.0,0.9,1.0,0.6666666666666666,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.75,0,0,-1.9,-2.0
2961,-0.0,C,f,b,verified,1970-1985,0.9166666666666666,0.9,0.75,0.6,1.0,0.8333333333333334,0.625,1.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8333333333333334,1.0,1.0,0.3333333333333333,0,0,-0.0,-0.0
2962,-1.9,B,m,m,audit,Null,1.0,0.8,0.8666666666666668,0.8,1.0,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666,0.6,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0,0,-1.9,-2.0
2963,-2.0,C,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5714285714285714,1.0,0.5,0,0,-1.9,-2.0
2964,-0.0,B,f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,-0.0,-0.6666666666666666
2965,-1.9,B,f,a,verified,1970-1985,1.0,1.0,0.8666666666666668,0.9,0.9375,1.0,0.75,1.0,1.0,1.0,0.9166666666666666,0.875,1.0,1.0,0.4,0.2,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2966,-1.9,B,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666,0.7142857142857143,0.8,1.0,0.375,1.0,0.14285714285714285,0,0,-1.9,-0.0
2967,-0.95,B,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.8,0.3333333333333333,1.0,1.0,0,0,-0.95,-2.0
2968,-0.95,B,m,m,audit,1985-1990,0.9166666666666666,0.9,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.8666666666666668,0.9166666666666666,0.875,0.5,0.6666666666666666,1.0,1.0,0.7142857142857143,1.0,0.8,0.5,1.0,0.75,0,0,-0.95,-1.0
2969,-1.0,C,f,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.8,0.8333333333333334,0.8,1.0,0.75,0,0,-1.9,-1.0
2970,-2.0,C,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5714285714285714,0.2,1.0,1.0,0,0,-0.0,-2.0
2971,-1.9,B,m,p,audit,<=1970,0.9166666666666666,0.9,0.8666666666666668,0.6,0.9166666666666666,1.0,0.75,0.8333333333333334,0.8666666666666668,0.3,0.8055555555555555,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.7142857142857143,1.0,0.8,0.5714285714285714,1.0,0.75,0,0,-1.9,-1.0
2972,-2.0,C,m,m,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2973,-0.0,C,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,0.4375,1.0,0.75,0,0,-1.9,-0.0
2974,-1.9,B,f,hs,verified,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.42857142857142855,0.5,1.0,0.6666666666666666,0.5,0,0,-1.9,-2.0
2975,-1.9,B,None,None,audit,Null,1.0,0.6,0.45,0.4,0.9375,1.0,0.75,0.6666666666666666,0.7,0.4,0.75,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8333333333333334,0.8,1.0,0.16666666666666666,0,0,-1.9,-0.0
2976,-1.9,B,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0,0,-1.9,-0.0
2977,-0.0,B,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.375,1.0,1.0,0.75,0,0,-0.0,-2.0
2978,-2.0,C,m,other,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,0,0,-0.0,-2.0
2979,-0.0,C,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5555555555555556,0.4375,0.5,0.15384615384615385,0.75,0.0,0,0,-0.95,-0.0
2980,-0.0,B,f,m,verified,1990-1995,1.0,1.0,0.9,0.8,0.9375,1.0,0.75,1.0,0.7666666666666667,0.9,1.0,0.7083333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,0,0,-0.0,-2.0
2981,-1.9,B,None,None,audit,Null,1.0,0.9,0.8,0.8,1.0,1.0,0.875,1.0,1.0,0.8,1.0,0.5833333333333334,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8,0.5714285714285714,1.0,1.0,0,0,-1.9,-2.0
2982,-0.95,B,f,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8,0.6111111111111112,1.0,0,0,-0.95,-2.0
0,-1.0,C,m,m,audit,1970-1985,1.0,0.9,1.0,0.8,0.875,1.0,1.0,0.8333333333333334,0.8,1.0,1.0,0.75,1.0,0.6,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-1.0
1,-1.0,C,None,None,audit,Null,1.0,0.9,0.8,0.7666666666666666,0.9375,0.5,0.875,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0,0,-1.9,-1.0
2,-0.0,C,m,b,audit,Null,0.9166666666666666,1.0,0.9,0.5666666666666667,0.8541666666666666,0.6666666666666666,0.875,1.0,1.0,0.2,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0,-1.9,-0.0
3,-1.9,B,m,b,audit,Null,0.9166666666666666,1.0,0.9,0.5666666666666667,0.8541666666666666,0.6666666666666666,0.875,1.0,1.0,0.2,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0,-1.9,-0.0
4,-2.0,C,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,0,0,-1.9,-2.0
5,-0.0,C,None,None,audit,Null,1.0,0.5666666666666667,0.7,0.6,1.0,1.0,0.5,0.8333333333333334,0.5,0.2,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,0.0,1.0,0.2857142857142857,0.25,0.0,0.3333333333333333,0.0,0,0,-0.95,-0.0
6,-2.0,C,None,None,verified,Null,1.0,0.8,0.8,0.9,0.875,1.0,0.875,1.0,0.8,0.9,1.0,0.8125,1.0,1.0,0.6666666666666666,0.4,1.0,1.0,0.5,0.6666666666666666,0.75,0.5,0,0,-1.9,-2.0
7,-0.0,B,f,b,verified,1970-1985,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,0.875,1.0,1.0,0.7,1.0,0.7083333333333333,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-0.0,-2.0
8,-2.0,C,f,b,audit,1970-1985,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,0.875,1.0,1.0,0.7,1.0,0.7083333333333333,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-0.0,-2.0
9,-2.0,C,m,b,audit,1990-1995,0.9166666666666666,1.0,0.44000000000000006,0.8,1.0,0.5,1.0,1.0,1.0,0.8,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.5,1.0,1.0,1.0,0,0,-1.9,-2.0
10,-1.9,B,m,b,audit,1990-1995,0.9166666666666666,1.0,0.44000000000000006,0.8,1.0,0.5,1.0,1.0,1.0,0.8,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.5,1.0,1.0,1.0,0,0,-1.9,-2.0
11,-2.0,C,None,None,audit,Null,0.9166666666666666,0.8,0.8,0.8,1.0,0.6666666666666666,1.0,1.0,0.8,0.75,0.8333333333333334,0.875,0.6666666666666666,0.6,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,0,0,-1.9,-2.0
12,-0.0,B,None,None,audit,Null,1.0,0.5,0.6,0.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.8,0.3,0.5,0.0,0.0,1.0,0.6666666666666666,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,0,0,-0.0,-2.0
13,-1.0,C,m,b,audit,1990-1995,0.8888888888888888,0.5,0.6333333333333334,0.8,1.0,0.6666666666666666,0.875,0.6666666666666666,0.9,0.4666666666666667,1.0,0.5833333333333333,1.0,0.6,0.5,0.2,1.0,1.0,1.0,0.3125,0.6666666666666666,0.25,0,0,-1.9,-1.0
14,-0.95,B,m,hs,audit,1990-1995,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.8,0.85,0.9166666666666666,0.4583333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0,0,-0.95,-2.0
15,-0.95,B,m,hs,verified,1990-1995,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.8,0.85,0.9166666666666666,0.4583333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0,0,-0.95,-2.0
16,-1.0,C,m,b,audit,1990-1995,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.8,0.55,0.39999999999999997,0.43333333333333335,0.6666666666666666,0.6,0.5,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0,0,-1.9,-1.0
17,-1.0,C,m,b,audit,1990-1995,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.8,0.55,0.39999999999999997,0.43333333333333335,0.6666666666666666,0.6,0.5,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0,0,-1.9,-1.0
18,-1.9,B,f,m,audit,1970-1985,0.9166666666666666,1.0,1.0,0.7333333333333333,0.5625,0.5,0.75,1.0,1.0,1.0,1.0,0.875,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,-1.9,-1.0
19,-0.0,C,None,None,audit,Null,0.8333333333333334,0.9,1.0,0.9,0.9375,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0,0,-0.0,-0.0
20,-1.9,B,m,b,verified,1990-1995,0.8055555555555555,0.6,0.6666666666666666,0.6,0.9375,0.5,0.5,0.0,0.26666666666666666,0.2,0.0,0.3333333333333333,1.0,0.6,0.4,0.0,0.5714285714285714,0.8,0.6666666666666666,0.8,0.5,0.6666666666666666,0,0,-1.9,-2.0
21,-1.9,B,m,m,verified,<=1970,1.0,1.0,1.0,0.6666666666666666,0.9166666666666666,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0,-1.9,-2.0
22,-2.0,C,m,b,audit,1985-1990,1.0,0.8,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-0.95,-2.0
23,-2.0,C,m,b,audit,1985-1990,1.0,0.8,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-0.95,-2.0
24,-2.0,C,m,m,audit,<=1970,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,-1.9,-2.0
25,-1.0,C,None,None,verified,Null,1.0,0.8,0.8,0.8,0.9375,0.6666666666666666,1.0,0.6666666666666666,0.5333333333333334,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.8,1.0,1.0,1.0,0,0,-1.9,-1.0
26,-1.9,B,f,b,audit,1985-1990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
27,-2.0,C,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.5714285714285714,1.0,0.5714285714285714,0.16666666666666666,1.0,1.0,0,0,-0.95,-2.0
28,-2.0,C,m,b,audit,1990-1995,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8,0.6666666666666666,1.0,0,0,-1.9,-2.0
29,-2.0,C,None,None,audit,Null,0.8333333333333334,0.8666666666666666,0.8,0.7666666666666666,1.0,0.6666666666666666,1.0,1.0,0.8,0.7,1.0,0.875,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,1.0,0.8,0.3181818181818182,0.6666666666666666,0.25,0,0,-0.95,-2.0
30,-1.9,B,m,b,audit,1990-1995,1.0,0.7,1.0,1.0,1.0,0.8333333333333334,0.875,1.0,0.8,0.8,0.9166666666666666,1.0,0.3333333333333333,1.0,0.4,0.14285714285714285,0.625,1.0,0.5,0.0,0.6666666666666666,1.0,0,0,-1.9,-0.0
31,-2.0,C,m,b,audit,1990-1995,1.0,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333334,0.5714285714285714,1.0,0.6666666666666666,0,0,-1.9,-2.0
32,-1.9,B,m,b,audit,1985-1990,1.0,0.9,0.3733333333333333,0.4333333333333333,0.9375,0.8333333333333334,1.0,1.0,0.7,0.9,0.8333333333333334,0.875,0.6666666666666666,1.0,0.1111111111111111,0.1111111111111111,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
33,-0.95,B,m,m,audit,1970-1985,1.0,1.0,1.0,0.8,0.9375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,0.8,0.625,0.7,0.75,0.25,0,0,-0.95,-0.0
34,-0.0,C,m,m,audit,1970-1985,1.0,1.0,1.0,0.8,0.9375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,0.8,0.625,0.7,0.75,0.25,0,0,-0.95,-0.0
35,-1.9,B,f,m,audit,1970-1985,1.0,0.9,0.8333333333333333,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5,0,0,-1.9,-2.0
36,-1.9,B,m,hs,audit,1990-1995,1.0,1.0,0.9333333333333332,0.8666666666666668,1.0,0.6666666666666666,0.875,1.0,0.7333333333333334,1.0,1.0,0.625,0.6666666666666666,0.6,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.5,0,0,-1.9,-2.0
37,-1.9,B,None,None,verified,Null,0.9166666666666666,0.7,0.8,0.8666666666666668,1.0,1.0,0.875,1.0,0.8,0.7,0.9166666666666666,0.4583333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0,0,-1.9,-2.0
38,-2.0,C,m,p,verified,1970-1985,0.4166666666666667,0.6,0.4666666666666666,0.8,0.9375,1.0,1.0,1.0,0.9,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.375,1.0,1.0,0,0,-0.95,-2.0
39,-0.95,B,m,p,audit,1970-1985,0.4166666666666667,0.6,0.4666666666666666,0.8,0.9375,1.0,1.0,1.0,0.9,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.375,1.0,1.0,0,0,-0.95,-2.0
40,-2.0,C,m,b,audit,>1995,1.0,0.9,0.6333333333333333,0.9,1.0,1.0,0.375,1.0,0.8,0.6666666666666666,1.0,0.35416666666666663,0.4,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6666666666666666,0,0,-1.9,-2.0
41,-1.9,B,m,m,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,1.0,1.0,1.0,1.0,0,0,-1.9,-0.0
42,-0.0,B,m,b,verified,<=1970,1.0,0.9,0.8666666666666668,1.0,1.0,1.0,0.875,1.0,0.9,0.8,1.0,0.375,1.0,1.0,0.4,0.16666666666666666,1.0,1.0,0.25,1.0,0.0,0.0,0,0,-0.0,-0.0
43,-1.9,B,m,b,audit,1990-1995,1.0,1.0,1.0,0.9,0.9375,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
44,-2.0,C,m,b,audit,1990-1995,1.0,1.0,1.0,0.9,0.9375,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
45,-2.0,C,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.8,0.8333333333333334,0.8,1.0,1.0,0,0,-0.95,-2.0
46,-2.0,C,None,None,verified,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
47,-1.9,B,m,b,audit,1985-1990,0.8888888888888888,0.7,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
48,-2.0,C,m,b,verified,1985-1990,0.8888888888888888,0.7,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
49,-1.9,B,None,None,verified,Null,1.0,1.0,0.9,0.9,0.9375,1.0,1.0,0.6666666666666666,1.0,0.625,0.9166666666666666,0.875,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
50,-2.0,C,m,m,audit,<=1970,1.0,0.8,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.8,1.0,0.3333333333333333,0,0,-1.9,-2.0
51,-2.0,C,m,hs,audit,1990-1995,0.9166666666666666,1.0,0.9,1.0,1.0,1.0,0.75,1.0,0.9,1.0,0.9166666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.5,0,0,-0.95,-2.0
52,-0.95,B,m,hs,audit,1990-1995,0.9166666666666666,1.0,0.9,1.0,1.0,1.0,0.75,1.0,0.9,1.0,0.9166666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.5,0,0,-0.95,-2.0
53,-0.0,C,m,m,verified,Null,0.638888888888889,0.8,1.0,0.7666666666666667,0.9375,0.5,0.875,1.0,1.0,0.26666666666666666,1.0,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0,0.625,1.0,0.6,0.75,1.0,0.0,0,0,-1.9,-0.0
54,-0.0,C,f,m,audit,1985-1990,0.9166666666666666,0.9,0.8666666666666668,0.8,0.9166666666666666,1.0,0.75,1.0,0.9,0.7666666666666667,1.0,0.7083333333333333,1.0,1.0,1.0,0.4,1.0,1.0,0.5,0.5714285714285714,0.25,0.0,0,0,-0.0,-0.0
55,-0.0,B,f,m,audit,1985-1990,0.9166666666666666,0.9,0.8666666666666668,0.8,0.9166666666666666,1.0,0.75,1.0,0.9,0.7666666666666667,1.0,0.7083333333333333,1.0,1.0,1.0,0.4,1.0,1.0,0.5,0.5714285714285714,0.25,0.0,0,0,-0.0,-0.0
56,-1.9,B,None,None,audit,Null,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.8333333333333334,0.9,1.0,0.9166666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,1.0,1.0,0,0,-1.9,-2.0
57,-2.0,C,m,m,audit,1970-1985,1.0,1.0,0.9,0.9,0.9375,1.0,1.0,1.0,1.0,0.9,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
58,-2.0,C,m,m,audit,1970-1985,1.0,1.0,0.9,0.9,0.9375,1.0,1.0,1.0,1.0,0.9,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
59,-1.0,C,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.7142857142857143,1.0,0.6666666666666666,1.0,0,0,-1.9,-1.0
60,-1.0,C,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.7142857142857143,1.0,0.6666666666666666,1.0,0,0,-1.9,-1.0
61,-1.0,C,m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,1.0,0.5714285714285714,0.8,0.6666666666666666,0.5,0,0,-0.95,-1.0
62,-1.0,C,m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,1.0,0.5714285714285714,0.8,0.6666666666666666,0.5,0,0,-0.95,-1.0
63,-0.95,B,m,m,verified,1985-1990,0.9166666666666666,0.8,0.9,1.0,1.0,0.6666666666666666,1.0,1.0,0.9,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0,0,-0.95,-2.0
64,-0.95,B,m,m,audit,1985-1990,0.9166666666666666,0.8,0.9,1.0,1.0,0.6666666666666666,1.0,1.0,0.9,0.9,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0,0,-0.95,-2.0
65,-2.0,C,m,m,audit,1970-1985,0.9166666666666666,0.9,0.9,0.8,1.0,1.0,1.0,1.0,1.0,0.9,0.8333333333333334,0.6458333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
66,-1.9,B,m,b,audit,1990-1995,1.0,1.0,0.8,0.9,0.9375,1.0,0.875,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
67,-1.0,C,m,m,verified,1970-1985,0.9166666666666666,0.9,0.9,0.9,1.0,1.0,1.0,0.5,0.6,0.9,0.8888888888888888,0.8333333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.42857142857142855,1.0,1.0,1.0,0,0,-1.9,-1.0
68,-2.0,C,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-0.95,-2.0
69,-1.0,C,m,b,audit,1990-1995,0.47222222222222227,0.7666666666666666,1.0,0.9,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-1.0
70,-1.0,C,m,m,audit,<=1970,1.0,0.7666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0,0,-1.9,-1.0
71,-1.0,C,m,m,verified,<=1970,1.0,0.7666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0,0,-1.9,-1.0
